"TOA5","Fisher711","CR350","10463","CR350.Std.01.07","CPU:Fisher711_20250709.CRB","19807","FisherMet"
"TIMESTAMP","RECORD","PTemp_C_Max","AirTC_Avg","AirTC_Std","RH","BV_BP_Avg","SlrW_Avg","CS320_Angle_Avg","Rain_mm_Tot"
"TS","RN","Deg C","Deg C","Deg C","%","hPa","W/m^2","degrees","mm"
"","","Max","Avg","Std","Smp","Avg","Avg","Avg","Tot"
"2025-10-02 09:45:00",8126,20.83,11.54,0.04,65.11,1026.851,-1.193,5.312,0
"2025-10-02 10:00:00",8127,20.79,11.65,0.044,65.39,1026.982,-1.225,5.257,0
"2025-10-02 10:15:00",8128,20.77,11.55,0.026,65.02,1027.112,-1.24,5.235,0
"2025-10-02 10:30:00",8129,20.74,11.44,0.069,65.16,1027.276,-1.248,5.233,0
"2025-10-02 10:45:00",8130,20.74,11.39,0.049,65.77,1027.351,-1.187,5.239,0
"2025-10-02 11:00:00",8131,20.85,11.25,0.029,67.29,1027.434,-1.098,5.324,0
"2025-10-02 11:15:00",8132,20.89,11.19,0.024,66.1,1027.451,0.462,5.343,0
"2025-10-02 11:30:00",8133,20.81,11.14,0.05,66.2,1027.477,5.39,5.283,0
"2025-10-02 11:45:00",8134,20.74,11.05,0.038,67.47,1027.594,19.88,5.298,0
"2025-10-02 12:00:00",8135,20.68,10.9,0.057,69.53,1027.784,82.3,4.91,0
"2025-10-02 12:15:00",8136,20.65,10.95,0.064,70.49,1027.927,134.2,4.277,0
"2025-10-02 12:30:00",8137,20.62,11.03,0.174,69.13,1028.096,175.8,3.792,0
"2025-10-02 12:45:00",8138,20.59,11.4,0.04,69.23,1028.241,222.3,3.237,0
"2025-10-02 13:00:00",8139,20.56,11.68,0.118,68,1028.406,265,2.958,0
"2025-10-02 13:15:00",8140,20.51,12.11,0.152,67.47,1028.591,306,2.657,0
"2025-10-02 13:30:00",8141,20.48,12.88,0.282,62.51,1028.677,334.1,2.339,0
"2025-10-02 13:45:00",8142,20.46,13.68,0.17,60.64,1028.751,364,1.716,0
"2025-10-02 14:00:00",8143,20.46,14.49,0.28,56.79,1028.789,358.8,1.641,0
"2025-10-02 14:15:00",8144,20.46,15.25,0.214,53.62,1028.817,461.8,1.447,0
"2025-10-02 14:30:00",8145,20.53,16.74,0.423,45.41,1028.751,525.4,1.157,0
"2025-10-02 14:45:00",8146,20.54,17.8,0.129,43.57,1028.751,571.5,1.323,0
"2025-10-02 15:00:00",8147,20.57,18.52,0.133,42.96,1028.734,604.1,1.219,0
"2025-10-02 15:15:00",8148,20.55,18.79,0.159,40.88,1028.594,615.1,1.5,0
"2025-10-02 15:30:00",8149,20.55,20,0.367,37.25,1028.447,651.6,1.323,0
"2025-10-02 15:45:00",8150,20.54,20.27,0.234,38.3,1028.294,669,1.341,0
"2025-10-02 16:00:00",8151,20.52,20.32,0.331,38.91,1028.337,687.1,1.451,0
"2025-10-02 16:15:00",8152,20.53,20.37,0.236,37.9,1028.222,689.2,1.639,0
"2025-10-02 16:30:00",8153,20.51,21.39,0.22,35.61,1028.099,713.8,1.33,0
"2025-10-02 16:45:00",8154,20.49,21.56,0.204,35.3,1027.929,719.1,1.4,0
"2025-10-02 17:00:00",8155,20.49,21.98,0.1,34.16,1027.829,724.6,1.337,0
"2025-10-02 17:15:00",8156,20.47,22.04,0.271,34.39,1027.707,724.2,1.455,0
"2025-10-02 17:30:00",8157,20.47,22.39,0.269,33.66,1027.534,718.9,1.4,0
"2025-10-02 17:45:00",8158,20.48,22.82,0.207,32.09,1027.357,713,1.348,0
"2025-10-02 18:00:00",8159,20.49,23.35,0.318,30.56,1027.201,702.3,1.336,0
"2025-10-02 18:15:00",8160,20.51,23.28,0.167,30.88,1027.009,687.5,1.453,0
"2025-10-02 18:30:00",8161,20.51,23.92,0.318,29.7,1026.864,672.2,1.349,0
"2025-10-02 18:45:00",8162,20.52,24.1,0.114,28.72,1026.774,653.2,1.37,0
"2025-10-02 19:00:00",8163,20.51,23.98,0.203,28.84,1026.709,627.9,1.397,0
"2025-10-02 19:15:00",8164,20.53,23.98,0.308,27.1,1026.641,602.4,1.539,0
"2025-10-02 19:30:00",8165,20.55,24.21,0.171,26.08,1026.461,574.1,1.516,0
"2025-10-02 19:45:00",8166,20.55,24.66,0.189,27.49,1026.276,526.3,1.462,0
"2025-10-02 20:00:00",8167,20.56,24.83,0.147,25.1,1026.139,508,1.483,0
"2025-10-02 20:15:00",8168,20.58,24.86,0.128,26.52,1026.007,397.9,1.507,0
"2025-10-02 20:30:00",8169,20.58,24.61,0.154,26.58,1025.937,52.74,2.441,0
"2025-10-02 20:45:00",8170,20.59,24.38,0.044,27.14,1025.859,56.04,2.681,0
"2025-10-02 21:00:00",8171,20.59,24.46,0.086,25.73,1025.941,193.6,2.369,0
"2025-10-02 21:15:00",8172,20.6,24.86,0.079,26.48,1026.016,277.4,1.525,0
"2025-10-02 21:30:00",8173,20.59,24.81,0.09,26.73,1026.051,209.5,1.696,0
"2025-10-02 21:45:00",8174,20.58,24.74,0.065,26.62,1026.051,124.8,1.96,0
"2025-10-02 22:00:00",8175,20.59,24.54,0.035,26.64,1026.041,87.1,2.298,0
"2025-10-02 22:15:00",8176,20.61,24.43,0.04,26.72,1026.026,93.7,2.292,0
"2025-10-02 22:30:00",8177,20.63,24.31,0.167,27.52,1026.12,57.75,2.127,0
"2025-10-02 22:45:00",8178,20.62,23.76,0.099,27.5,1026.249,19.77,2.706,0
"2025-10-02 23:00:00",8179,20.62,23.52,0.105,29.41,1026.177,7.011,2.865,0
"2025-10-02 23:15:00",8180,20.64,23.08,0.209,30.74,1026.219,-0.277,3.031,0
"2025-10-02 23:30:00",8181,20.63,22.29,0.161,34.73,1026.237,-1.411,3.21,0
"2025-10-02 23:45:00",8182,20.62,21.78,0.215,37.01,1026.341,-1.622,3.254,0
"2025-10-03 00:00:00",8183,20.62,21.4,0.048,39.47,1026.359,-1.417,3.375,0
"2025-10-03 00:15:00",8184,20.66,20.92,0.207,43.13,1026.464,-1.515,3.423,0
"2025-10-03 00:30:00",8185,20.69,20.39,0.043,43.24,1026.557,-1.421,3.509,0
"2025-10-03 00:45:00",8186,20.71,20.25,0.091,44.18,1026.594,-1.343,3.544,0
"2025-10-03 01:00:00",8187,20.72,19.96,0.164,45.83,1026.677,-1.473,3.546,0
"2025-10-03 01:15:00",8188,20.72,19.6,0.065,46.26,1026.751,-1.367,3.707,0
"2025-10-03 01:30:00",8189,20.74,19.51,0.04,46.71,1026.776,-1.37,3.704,0
"2025-10-03 01:45:00",8190,20.76,19.28,0.124,48.08,1026.826,-1.403,3.768,0
"2025-10-03 02:00:00",8191,20.77,18.99,0.157,49.36,1026.862,-1.349,3.79,0
"2025-10-03 02:15:00",8192,20.77,18.53,0.065,51.12,1026.976,-1.324,3.9,0
"2025-10-03 02:30:00",8193,20.77,18.4,0.052,51.65,1027.042,-1.262,3.918,0
"2025-10-03 02:45:00",8194,20.78,18.17,0.101,52.44,1026.999,-1.314,3.949,0
"2025-10-03 03:00:00",8195,20.79,18.01,0.063,53.92,1027.051,-1.257,3.967,0
"2025-10-03 03:15:00",8196,20.79,17.64,0.156,57.75,1027.051,-1.331,4.02,0
"2025-10-03 03:30:00",8197,20.8,17.34,0.096,59.72,1027.031,-1.322,4.051,0
"2025-10-03 03:45:00",8198,20.82,17.05,0.102,59.97,1026.982,-1.349,4.104,0
"2025-10-03 04:00:00",8199,20.87,16.93,0.031,59.12,1027.051,-1.284,4.125,0
"2025-10-03 04:15:00",8200,20.92,16.8,0.123,59.26,1027.051,-1.235,4.143,0
"2025-10-03 04:30:00",8201,20.95,16.59,0.078,60.86,1027.051,-1.218,4.248,0
"2025-10-03 04:45:00",8202,20.97,16.37,0.079,61.74,1026.967,-1.224,4.312,0
"2025-10-03 05:00:00",8203,20.98,16.15,0.052,63.82,1026.951,-1.157,4.329,0
"2025-10-03 05:15:00",8204,20.97,15.76,0.119,66.44,1026.951,-1.097,4.396,0
"2025-10-03 05:30:00",8205,20.98,15.42,0.071,68.74,1027.007,-1.073,4.454,0
"2025-10-03 05:45:00",8206,20.99,15.16,0.106,71.61,1027.051,-1.115,4.525,0
"2025-10-03 06:00:00",8207,21,14.93,0.05,72.88,1027.051,-1.272,4.515,0
"2025-10-03 06:15:00",8208,21.03,14.78,0.031,73.88,1027.109,-1.318,4.543,0
"2025-10-03 06:30:00",8209,21.04,14.78,0.027,74.65,1027.109,-1.292,4.465,0
"2025-10-03 06:45:00",8210,21.07,14.64,0.055,74.73,1027.051,-1.33,4.488,0
"2025-10-03 07:00:00",8211,21.08,14.49,0.038,75.98,1026.961,-1.472,4.479,0
"2025-10-03 07:15:00",8212,21.1,14.35,0.036,75.99,1026.922,-1.594,4.47,0
"2025-10-03 07:30:00",8213,21.13,14.21,0.043,77.99,1026.802,-1.698,4.424,0
"2025-10-03 07:45:00",8214,21.14,14.11,0.036,79.08,1026.757,-1.757,4.394,0
"2025-10-03 08:00:00",8215,21.16,13.95,0.035,79.7,1026.851,-1.826,4.381,0
"2025-10-03 08:15:00",8216,21.17,13.84,0.034,79.2,1026.851,-1.821,4.436,0
"2025-10-03 08:30:00",8217,21.17,13.66,0.03,80.7,1026.794,-1.844,4.435,0
"2025-10-03 08:45:00",8218,21.17,13.59,0.041,80.9,1026.772,-1.581,4.428,0
"2025-10-03 09:00:00",8219,21.17,13.53,0.023,81.7,1026.824,-1.711,4.412,0
"2025-10-03 09:15:00",8220,21.17,13.53,0.039,82.3,1026.896,-1.834,4.366,0
"2025-10-03 09:30:00",8221,21.17,13.43,0.025,82.2,1027.01,-1.817,4.367,0
"2025-10-03 09:45:00",8222,21.2,13.49,0.056,81.4,1026.994,-1.646,4.375,0
"2025-10-03 10:00:00",8223,21.3,13.53,0.021,82.4,1027.092,-1.553,4.323,0
"2025-10-03 10:15:00",8224,21.29,13.54,0.032,82.2,1027.171,-1.364,4.319,0
"2025-10-03 10:30:00",8225,21.23,13.58,0.031,82.3,1027.316,-1.252,4.254,0
"2025-10-03 10:45:00",8226,21.24,13.6,0.02,81.7,1027.351,-1.372,4.296,0
"2025-10-03 11:00:00",8227,21.31,13.59,0.047,81.8,1027.351,-1.621,4.344,0
"2025-10-03 11:15:00",8228,21.29,13.54,0.073,80.5,1027.407,0.107,4.393,0
"2025-10-03 11:30:00",8229,21.46,13.57,0.034,80.5,1027.484,5.28,4.374,0
"2025-10-03 11:45:00",8230,21.99,13.68,0.084,81.6,1027.582,23.4,4.38,0
"2025-10-03 12:00:00",8231,22.25,13.83,0.077,80.3,1027.651,65.12,4.129,0
"2025-10-03 12:15:00",8232,22.36,13.84,0.036,78.24,1027.609,78.69,4.032,0
"2025-10-03 12:30:00",8233,22.42,13.98,0.088,77.37,1027.731,101.3,3.81,0
"2025-10-03 12:45:00",8234,22.49,14.34,0.227,76.62,1027.849,183,3.601,0
"2025-10-03 13:00:00",8235,22.57,14.92,0.072,74.27,1027.934,125.5,3.022,0
"2025-10-03 13:15:00",8236,22.71,14.84,0.039,74.5,1028.027,150.8,3.279,0
"2025-10-03 13:30:00",8237,22.71,15.25,0.238,70.76,1028.004,184.2,3.147,0
"2025-10-03 13:45:00",8238,22.76,15.95,0.136,70,1027.897,303.8,2.335,0
"2025-10-03 14:00:00",8239,23.07,16.51,0.248,67.83,1027.822,390.8,1.525,0
"2025-10-03 14:15:00",8240,23.25,17.83,0.542,59.2,1027.792,444.6,1.211,0
"2025-10-03 14:30:00",8241,23.37,18.46,0.16,58.52,1027.714,261.5,1.467,0
"2025-10-03 14:45:00",8242,23.47,18.7,0.187,55.56,1027.647,346.8,2.145,0
"2025-10-03 15:00:00",8243,23.55,19.28,0.162,54.55,1027.497,533,1.368,0
"2025-10-03 15:15:00",8244,23.55,19.72,0.275,52.41,1027.407,514.4,1.347,0
"2025-10-03 15:30:00",8245,23.31,20.35,0.1,52.25,1027.314,614.8,1.264,0
"2025-10-03 15:45:00",8246,23.02,20.59,0.136,52.11,1027.172,614.1,1.337,0
"2025-10-03 16:00:00",8247,22.72,20.88,0.366,49.85,1026.997,663.2,1.371,0
"2025-10-03 16:15:00",8248,22.47,21.83,0.142,49.2,1026.844,681.8,1.289,0
"2025-10-03 16:30:00",8249,22.45,22.49,0.251,47.55,1026.681,692.8,1.337,0
"2025-10-03 16:45:00",8250,22.41,22.84,0.21,46.26,1026.514,699.3,1.34,0
"2025-10-03 17:00:00",8251,22.4,23.68,0.16,43.97,1026.229,704.4,1.401,0
"2025-10-03 17:15:00",8252,22.4,24.02,0.118,44.34,1025.969,704.7,1.422,0
"2025-10-03 17:30:00",8253,22.34,24.23,0.162,43.86,1025.687,701,1.441,0
"2025-10-03 17:45:00",8254,22.3,24.44,0.281,40.87,1025.469,696.7,1.42,0
"2025-10-03 18:00:00",8255,22.3,24.95,0.293,41.14,1025.234,686.8,1.369,0
"2025-10-03 18:15:00",8256,22.31,25.44,0.313,39.64,1025.107,671.8,1.39,0
"2025-10-03 18:30:00",8257,22.34,25.63,0.064,39.28,1024.957,657.2,1.37,0
"2025-10-03 18:45:00",8258,22.36,25.57,0.115,39.84,1024.814,638.6,1.451,0
"2025-10-03 19:00:00",8259,22.39,25.46,0.205,38.87,1024.739,615.7,1.475,0
"2025-10-03 19:15:00",8260,22.37,25.68,0.113,38.45,1024.502,589.9,1.429,0
"2025-10-03 19:30:00",8261,22.34,25.71,0.083,38.4,1024.306,559,1.522,0
"2025-10-03 19:45:00",8262,22.34,25.47,0.207,38.54,1024.176,527,1.52,0
"2025-10-03 20:00:00",8263,22.41,25.67,0.162,38.86,1024.014,490.6,1.48,0
"2025-10-03 20:15:00",8264,22.46,25.76,0.235,38.94,1023.881,349.7,1.514,0
"2025-10-03 20:30:00",8265,22.48,25.31,0.102,39.15,1023.752,49.38,2.425,0
"2025-10-03 20:45:00",8266,22.53,25.3,0.08,37.9,1023.722,47.89,2.485,0
"2025-10-03 21:00:00",8267,22.53,25.4,0.058,38.08,1023.674,153,2.281,0
"2025-10-03 21:15:00",8268,22.43,25.76,0.158,38.81,1023.576,292.7,1.498,0
"2025-10-03 21:30:00",8269,22.27,25.77,0.065,39.1,1023.584,251.9,1.621,0
"2025-10-03 21:45:00",8270,22.19,25.9,0.056,38.04,1023.612,211.2,1.702,0
"2025-10-03 22:00:00",8271,22.1,25.85,0.063,38.71,1023.604,168.6,1.707,0
"2025-10-03 22:15:00",8272,22.05,25.72,0.075,38.19,1023.651,124.9,1.767,0
"2025-10-03 22:30:00",8273,22.01,25.41,0.111,39,1023.651,57.4,2.027,0
"2025-10-03 22:45:00",8274,22,24.95,0.07,39.71,1023.651,13.06,2.588,0
"2025-10-03 23:00:00",8275,21.97,24.57,0.099,40.47,1023.674,5.241,2.734,0
"2025-10-03 23:15:00",8276,21.95,24.23,0.154,42.12,1023.751,-0.05,2.832,0
"2025-10-03 23:30:00",8277,21.92,23.89,0.027,43.15,1023.771,-1.272,2.893,0
"2025-10-03 23:45:00",8278,21.9,23.5,0.172,47.47,1023.851,-1.403,2.914,0
"2025-10-04 00:00:00",8279,21.89,22.68,0.196,49.53,1023.851,-1.488,3.089,0
"2025-10-04 00:15:00",8280,21.88,22.16,0.153,53.56,1023.851,-1.513,3.21,0
"2025-10-04 00:30:00",8281,21.88,21.66,0.243,55.8,1023.851,-1.362,3.258,0
"2025-10-04 00:45:00",8282,21.87,21.17,0.104,62.6,1023.851,-1.317,3.375,0
"2025-10-04 01:00:00",8283,21.89,20.73,0.127,58.08,1023.851,-1.406,3.458,0
"2025-10-04 01:15:00",8284,21.89,20.32,0.06,59.3,1023.879,-1.267,3.504,0
"2025-10-04 01:30:00",8285,21.89,20.15,0.156,60.63,1023.996,-1.291,3.534,0
"2025-10-04 01:45:00",8286,21.89,19.79,0.075,61.22,1024.114,-1.362,3.556,0
"2025-10-04 02:00:00",8287,21.89,19.6,0.034,60.21,1024.192,-1.166,3.614,0
"2025-10-04 02:15:00",8288,21.89,19.39,0.156,62.72,1024.251,-1.316,3.624,0
"2025-10-04 02:30:00",8289,21.88,18.96,0.176,64.98,1024.337,-1.259,3.746,0
"2025-10-04 02:45:00",8290,21.85,18.54,0.084,66.09,1024.351,-1.238,3.812,0
"2025-10-04 03:00:00",8291,21.87,18.34,0.081,67.96,1024.351,-1.155,3.911,0
"2025-10-04 03:15:00",8292,21.86,18.05,0.084,69.18,1024.351,-1.177,3.94,0
"2025-10-04 03:30:00",8293,21.85,17.88,0.084,70.02,1024.351,-1.16,3.981,0
"2025-10-04 03:45:00",8294,21.84,17.66,0.041,70.74,1024.351,-1.204,3.972,0
"2025-10-04 04:00:00",8295,21.82,17.47,0.074,71.75,1024.351,-1.188,4.037,0
"2025-10-04 04:15:00",8296,21.82,17.23,0.036,72.45,1024.339,-1.288,4.048,0
"2025-10-04 04:30:00",8297,22.06,17.03,0.092,73.43,1024.227,-1.358,4.082,0
"2025-10-04 04:45:00",8298,22.38,16.72,0.065,74.29,1024.152,-1.542,4.04,0
"2025-10-04 05:00:00",8299,22.58,16.52,0.054,75.06,1024.251,-1.392,4.088,0
"2025-10-04 05:15:00",8300,22.73,16.28,0.07,76.34,1024.251,-1.675,4.084,0
"2025-10-04 05:30:00",8301,22.84,16.12,0.077,76.95,1024.171,-1.662,4.066,0
"2025-10-04 05:45:00",8302,22.93,15.86,0.047,78.17,1024.177,-1.831,4.052,0
"2025-10-04 06:00:00",8303,23,15.68,0.083,79.24,1024.251,-1.916,4.082,0
"2025-10-04 06:15:00",8304,23.03,15.43,0.085,81.5,1024.164,-2.085,4.055,0
"2025-10-04 06:30:00",8305,23.09,15.23,0.061,81.9,1024.141,-2.245,3.995,0
"2025-10-04 06:45:00",8306,23.12,15.01,0.032,84.1,1024.004,-2.258,4.028,0
"2025-10-04 07:00:00",8307,23.14,14.99,0.045,84,1023.867,-2.407,4.004,0
"2025-10-04 07:15:00",8308,23.16,14.89,0.025,83.1,1023.951,-2.352,3.996,0
"2025-10-04 07:30:00",8309,23.19,14.83,0.046,84.2,1023.984,-2.353,4.017,0
"2025-10-04 07:45:00",8310,23.19,14.66,0.046,83.9,1023.951,-2.457,4.026,0
"2025-10-04 08:00:00",8311,23.2,14.5,0.099,84.7,1024.026,-2.397,4.042,0
"2025-10-04 08:15:00",8312,23.21,14.43,0.028,85.1,1024.051,-2.421,4.033,0
"2025-10-04 08:30:00",8313,23.21,14.19,0.103,85.6,1024.051,-2.444,4.055,0
"2025-10-04 08:45:00",8314,23.19,13.94,0.064,87.2,1024.142,-2.498,4.089,0
"2025-10-04 09:00:00",8315,23.2,14.04,0.036,88,1024.251,-2.618,4.063,0
"2025-10-04 09:15:00",8316,23.21,13.97,0.055,87.4,1024.251,-2.606,4.043,0
"2025-10-04 09:30:00",8317,23.19,13.77,0.087,87.4,1024.267,-2.554,4.128,0
"2025-10-04 09:45:00",8318,23.18,13.61,0.03,88.5,1024.357,-2.586,4.123,0
"2025-10-04 10:00:00",8319,23.18,13.64,0.032,89.3,1024.492,-2.672,4.076,0
"2025-10-04 10:15:00",8320,23.16,13.59,0.051,89.8,1024.557,-2.686,4.114,0
"2025-10-04 10:30:00",8321,23.16,13.54,0.026,88.9,1024.657,-2.673,4.104,0
"2025-10-04 10:45:00",8322,23.16,13.51,0.034,88.2,1024.759,-2.608,4.094,0
"2025-10-04 11:00:00",8323,23.16,13.4,0.036,89.5,1024.814,-2.553,4.14,0
"2025-10-04 11:15:00",8324,23.16,13.33,0.052,89.6,1024.966,-1.302,4.104,0
"2025-10-04 11:30:00",8325,23.15,13.14,0.053,88.7,1025.134,4.085,4.12,0
"2025-10-04 11:45:00",8326,23.13,13.06,0.036,88.2,1025.231,17.92,4.166,0
"2025-10-04 12:00:00",8327,23.11,13.08,0.053,87.9,1025.347,73.51,4.016,0
"2025-10-04 12:15:00",8328,23.03,13.53,0.263,85.9,1025.384,115.4,3.551,0
"2025-10-04 12:30:00",8329,23.06,14.07,0.14,85.3,1025.481,155.6,3.003,0
"2025-10-04 12:45:00",8330,23.08,14.3,0.099,83.9,1025.605,193.2,2.82,0
"2025-10-04 13:00:00",8331,23.03,14.64,0.135,81.8,1025.741,234.5,2.622,0
"2025-10-04 13:15:00",8332,23.12,15.13,0.191,79.69,1025.777,283.1,2.133,0
"2025-10-04 13:30:00",8333,23.14,15.74,0.188,77.85,1025.907,332.5,1.653,0
"2025-10-04 13:45:00",8334,23.07,16.23,0.19,76.57,1025.817,357,1.671,0
"2025-10-04 14:00:00",8335,22.7,16.95,0.266,73.41,1025.754,413.8,1.348,0
"2025-10-04 14:15:00",8336,22.53,17.58,0.178,71.59,1025.782,404.5,1.34,0
"2025-10-04 14:30:00",8337,22.38,18.41,0.296,69,1025.672,461.6,1.351,0
"2025-10-04 14:45:00",8338,22.39,19.39,0.413,64.91,1025.624,518.7,1.193,0
"2025-10-04 15:00:00",8339,22.52,20.93,0.511,61.1,1025.499,546.8,1.259,0
"2025-10-04 15:15:00",8340,22.64,21.18,0.227,59.92,1025.327,579.4,1.403,0
"2025-10-04 15:30:00",8341,22.65,22.3,0.371,56.89,1025.196,605.3,1.321,0
"2025-10-04 15:45:00",8342,22.63,23.4,0.398,52.72,1025.062,629.2,1.341,0
"2025-10-04 16:00:00",8343,22.54,23.76,0.123,52.96,1024.926,650,1.329,0
"2025-10-04 16:15:00",8344,22.45,24.52,0.354,49.8,1024.806,668.3,1.32,0
"2025-10-04 16:30:00",8345,22.25,25.06,0.15,47.97,1024.719,677.7,1.353,0
"2025-10-04 16:45:00",8346,22.14,25.24,0.14,47.03,1024.632,685.1,1.383,0
"2025-10-04 17:00:00",8347,22.09,25.13,0.237,46.74,1024.512,687.7,1.463,0
"2025-10-04 17:15:00",8348,22,25.37,0.245,44.14,1024.326,692.1,1.471,0
"2025-10-04 17:30:00",8349,21.92,25.92,0.135,43.37,1024.072,690.9,1.367,0
"2025-10-04 17:45:00",8350,21.88,26.45,0.214,40.69,1023.809,685.8,1.414,0
"2025-10-04 18:00:00",8351,21.83,26.84,0.193,37.63,1023.616,653.9,1.356,0
"2025-10-04 18:15:00",8352,21.81,26.82,0.204,34.8,1023.484,629.6,1.432,0
"2025-10-04 18:30:00",8353,21.78,26.52,0.369,34.69,1023.287,653.7,1.437,0
"2025-10-04 18:45:00",8354,21.76,26.59,0.24,35.82,1023.177,632.8,1.444,0
"2025-10-04 19:00:00",8355,21.76,27.21,0.47,34.07,1023.151,610.9,1.412,0
"2025-10-04 19:15:00",8356,21.75,27.2,0.28,35.03,1023.044,585.1,1.423,0
"2025-10-04 19:30:00",8357,21.77,27.54,0.137,34.16,1022.889,557.9,1.419,0
"2025-10-04 19:45:00",8358,21.77,27.53,0.138,34.01,1022.734,522.2,1.435,0
"2025-10-04 20:00:00",8359,21.74,27.53,0.158,33.73,1022.606,482.7,1.446,0
"2025-10-04 20:15:00",8360,21.75,27.41,0.235,34.07,1022.551,312.5,1.513,0
"2025-10-04 20:30:00",8361,21.78,26.86,0.075,34.27,1022.461,47.71,2.161,0
"2025-10-04 20:45:00",8362,21.77,26.62,0.048,33.74,1022.384,46.13,2.197,0
"2025-10-04 21:00:00",8363,21.74,26.75,0.074,33.24,1022.351,128.9,2.099,0
"2025-10-04 21:15:00",8364,21.74,27.21,0.122,32.4,1022.391,289.9,1.479,0
"2025-10-04 21:30:00",8365,21.74,27.41,0.136,32.25,1022.451,248.3,1.568,0
"2025-10-04 21:45:00",8366,21.74,27.57,0.095,32.41,1022.526,205.1,1.579,0
"2025-10-04 22:00:00",8367,21.8,27.29,0.164,33.61,1022.551,162.6,1.686,0
"2025-10-04 22:15:00",8368,21.81,27.02,0.035,34.85,1022.551,118.3,1.804,0
"2025-10-04 22:30:00",8369,21.8,26.85,0.163,36.25,1022.644,58.18,1.881,0
"2025-10-04 22:45:00",8370,21.79,26.18,0.182,37.35,1022.657,12.03,2.371,0
"2025-10-04 23:00:00",8371,21.8,25.68,0.122,37.55,1022.751,4.329,2.561,0
"2025-10-04 23:15:00",8372,21.81,25.18,0.199,39.75,1022.751,-0.358,2.612,0
"2025-10-04 23:30:00",8373,21.79,24.75,0.123,41.23,1022.721,-1.449,2.671,0
"2025-10-04 23:45:00",8374,21.81,24.38,0.121,42.96,1022.651,-1.537,2.691,0
"2025-10-05 00:00:00",8375,21.81,23.74,0.211,46.6,1022.716,-1.634,2.815,0
"2025-10-05 00:15:00",8376,21.82,23.18,0.107,47.18,1022.794,-1.49,2.927,0
"2025-10-05 00:30:00",8377,21.85,22.66,0.224,50.13,1022.894,-1.563,3.01,0
"2025-10-05 00:45:00",8378,21.84,22,0.186,53.46,1022.976,-1.626,3.084,0
"2025-10-05 01:00:00",8379,21.84,21.32,0.156,54.5,1023.069,-1.413,3.246,0
"2025-10-05 01:15:00",8380,21.86,20.87,0.059,55.36,1023.151,-1.418,3.3,0
"2025-10-05 01:30:00",8381,21.86,20.59,0.091,57.56,1023.184,-1.349,3.411,0
"2025-10-05 01:45:00",8382,21.84,20.32,0.177,60.42,1023.232,-1.228,3.425,0
"2025-10-05 02:00:00",8383,21.86,19.75,0.078,61.85,1023.347,-1.269,3.551,0
"2025-10-05 02:15:00",8384,21.85,19.47,0.113,63.34,1023.351,-1.105,3.598,0
"2025-10-05 02:30:00",8385,21.85,19.17,0.04,63.86,1023.396,-1.135,3.658,0
"2025-10-05 02:45:00",8386,21.84,19.06,0.048,62.05,1023.487,-1.235,3.717,0
"2025-10-05 03:00:00",8387,21.84,18.8,0.108,63.97,1023.551,-1.211,3.694,0
"2025-10-05 03:15:00",8388,21.84,18.5,0.084,64.32,1023.617,-1.19,3.729,0
"2025-10-05 03:30:00",8389,21.85,18.06,0.119,65.44,1023.751,-1.172,3.762,0
"2025-10-05 03:45:00",8390,21.84,17.8,0.096,68.36,1023.722,-1.236,3.812,0
"2025-10-05 04:00:00",8391,21.84,17.51,0.103,71.19,1023.651,-1.12,3.916,0
"2025-10-05 04:15:00",8392,21.85,17.29,0.051,69.42,1023.651,-1.079,3.982,0
"2025-10-05 04:30:00",8393,21.88,17.26,0.101,70.4,1023.651,-1.114,3.952,0
"2025-10-05 04:45:00",8394,21.91,16.94,0.068,71.4,1023.604,-1.228,3.973,0
"2025-10-05 05:00:00",8395,21.92,16.92,0.017,72.39,1023.551,-1.126,4.048,0
"2025-10-05 05:15:00",8396,21.95,16.78,0.068,73.97,1023.551,-1.316,4.021,0
"2025-10-05 05:30:00",8397,21.95,16.55,0.108,75.84,1023.589,-1.391,3.984,0
"2025-10-05 05:45:00",8398,21.99,16.18,0.08,77.74,1023.764,-1.639,3.942,0
"2025-10-05 06:00:00",8399,22.01,16.04,0.088,78.38,1023.851,-1.735,3.931,0
"2025-10-05 06:15:00",8400,22.01,15.75,0.073,79.44,1023.851,-1.824,3.962,0
"2025-10-05 06:30:00",8401,22.01,15.54,0.026,79.92,1023.901,-1.895,3.935,0
"2025-10-05 06:45:00",8402,22.01,15.34,0.079,80.9,1023.872,-1.974,3.946,0
"2025-10-05 07:00:00",8403,22.01,15.09,0.08,82,1023.851,-2.06,3.971,0
"2025-10-05 07:15:00",8404,21.99,14.88,0.067,82.6,1023.851,-2.087,3.981,0
"2025-10-05 07:30:00",8405,22.02,14.62,0.057,83.5,1023.827,-2.175,4.01,0
"2025-10-05 07:45:00",8406,22.04,14.45,0.043,84,1023.751,-2.146,4.061,0
"2025-10-05 08:00:00",8407,22.04,14.3,0.043,84.5,1023.847,-2.239,4.036,0
"2025-10-05 08:15:00",8408,22.04,14.17,0.036,85.2,1023.941,-2.234,4.075,0
"2025-10-05 08:30:00",8409,22.06,14.09,0.039,85.3,1024.074,-2.237,4.062,0
"2025-10-05 08:45:00",8410,22.03,14,0.028,85.5,1024.189,-2.277,4.047,0
